EntityName,CIK,Metric,end,val,start,year,quarter
"HOME DEPOT, INC.",354950,AssetsCurrent,2014-02-02,15279000000,,2013,Q4
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2014-02-02,10749000000,,2013,Q4
"HOME DEPOT, INC.",354950,StockholdersEquity,2014-02-02,12522000000,,2013,Q4
"HOME DEPOT, INC.",354950,AssetsCurrent,2014-05-04,17515000000,,2014,Q1
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2014-05-04,13265000000,,2014,Q1
"HOME DEPOT, INC.",354950,StockholdersEquity,2014-05-04,12146000000,,2014,Q1
"HOME DEPOT, INC.",354950,AssetsCurrent,2014-08-03,18491000000,,2014,Q2
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2014-08-03,12839000000,,2014,Q2
"HOME DEPOT, INC.",354950,StockholdersEquity,2014-08-03,11457000000,,2014,Q2
"HOME DEPOT, INC.",354950,AssetsCurrent,2014-11-02,16749000000,,2014,Q3
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2014-11-02,12260000000,,2014,Q3
"HOME DEPOT, INC.",354950,StockholdersEquity,2014-11-02,10110000000,,2014,Q3
"HOME DEPOT, INC.",354950,AssetsCurrent,2015-02-01,15302000000,,2014,Q4
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2015-02-01,11269000000,,2014,Q4
"HOME DEPOT, INC.",354950,StockholdersEquity,2015-02-01,9322000000,,2014,Q4
"HOME DEPOT, INC.",354950,AssetsCurrent,2015-05-03,17995000000,,2015,Q1
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2015-05-03,17005000000,,2015,Q1
"HOME DEPOT, INC.",354950,StockholdersEquity,2015-05-03,9204000000,,2015,Q1
"HOME DEPOT, INC.",354950,AssetsCurrent,2015-08-02,19531000000,,2015,Q2
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2015-08-02,16399000000,,2015,Q2
"HOME DEPOT, INC.",354950,StockholdersEquity,2015-08-02,8637000000,,2015,Q2
"HOME DEPOT, INC.",354950,AssetsCurrent,2015-11-01,18606000000,,2015,Q3
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2015-11-01,15976000000,,2015,Q3
"HOME DEPOT, INC.",354950,StockholdersEquity,2015-11-01,7619000000,,2015,Q3
"HOME DEPOT, INC.",354950,AssetsCurrent,2016-01-31,16484000000,,2015,Q4
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2016-01-31,12524000000,,2015,Q4
"HOME DEPOT, INC.",354950,StockholdersEquity,2016-01-31,6316000000,,2015,Q4
"HOME DEPOT, INC.",354950,AssetsCurrent,2016-05-01,19010000000,,2016,Q1
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2016-05-01,15149000000,,2016,Q1
"HOME DEPOT, INC.",354950,StockholdersEquity,2016-05-01,6335000000,,2016,Q1
"HOME DEPOT, INC.",354950,AssetsCurrent,2016-07-31,18941000000,,2016,Q2
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2016-07-31,14525000000,,2016,Q2
"HOME DEPOT, INC.",354950,StockholdersEquity,2016-07-31,6657000000,,2016,Q2
"HOME DEPOT, INC.",354950,AssetsCurrent,2016-10-30,19348000000,,2016,Q3
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2016-10-30,14431000000,,2016,Q3
"HOME DEPOT, INC.",354950,StockholdersEquity,2016-10-30,5622000000,,2016,Q3
"HOME DEPOT, INC.",354950,AssetsCurrent,2017-01-29,17724000000,,2016,Q4
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2017-01-29,14133000000,,2016,Q4
"HOME DEPOT, INC.",354950,StockholdersEquity,2017-01-29,4333000000,,2016,Q4
"HOME DEPOT, INC.",354950,AssetsCurrent,2017-04-30,19896000000,,2017,Q1
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2017-04-30,16438000000,,2017,Q1
"HOME DEPOT, INC.",354950,StockholdersEquity,2017-04-30,3962000000,,2017,Q1
"HOME DEPOT, INC.",354950,AssetsCurrent,2017-07-30,20511000000,,2017,Q2
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2017-07-30,15823000000,,2017,Q2
"HOME DEPOT, INC.",354950,StockholdersEquity,2017-07-30,3554000000,,2017,Q2
"HOME DEPOT, INC.",354950,AssetsCurrent,2017-10-29,19682000000,,2017,Q3
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2017-10-29,16002000000,,2017,Q3
"HOME DEPOT, INC.",354950,StockholdersEquity,2017-10-29,2543000000,,2017,Q3
"HOME DEPOT, INC.",354950,AssetsCurrent,2018-01-28,18933000000,,2017,Q4
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2018-01-28,16194000000,,2017,Q4
"HOME DEPOT, INC.",354950,StockholdersEquity,2018-01-28,1454000000,,2017,Q4
"HOME DEPOT, INC.",354950,AssetsCurrent,2018-04-29,21214000000,,2018,Q1
"HOME DEPOT, INC.",354950,LiabilitiesCurrent,2018-04-29,18133000000,,2018,Q1
"HOME DEPOT, INC.",354950,StockholdersEquity,2018-04-29,1687000000,,2018,Q1
