EntityName,CIK,Metric,end,val,start,year,quarter
SNOWFLAKE INC.,1640147,AssetsCurrent,2020-01-31,665194000,,2019,Q4
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2020-01-31,416455000,,2019,Q4
SNOWFLAKE INC.,1640147,AssetsCurrent,2020-10-31,4986771000,,2020,Q3
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2020-10-31,547659000,,2020,Q3
SNOWFLAKE INC.,1640147,AssetsCurrent,2021-01-31,4300652000,,2020,Q4
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2021-01-31,789264000,,2020,Q4
SNOWFLAKE INC.,1640147,AssetsCurrent,2021-04-30,4221336000,,2021,Q1
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2021-04-30,776998000,,2021,Q1
SNOWFLAKE INC.,1640147,AssetsCurrent,2021-07-31,4508102000,,2021,Q2
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2021-07-31,875738000,,2021,Q2
SNOWFLAKE INC.,1640147,AssetsCurrent,2021-10-31,4308257000,,2021,Q3
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2021-10-31,958735000,,2021,Q3
SNOWFLAKE INC.,1640147,AssetsCurrent,2022-01-31,4598643000,,2021,Q4
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2022-01-31,1397093000,,2021,Q4
SNOWFLAKE INC.,1640147,AssetsCurrent,2022-04-30,4341733000,,2022,Q1
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2022-04-30,1363718000,,2022,Q1
SNOWFLAKE INC.,1640147,AssetsCurrent,2022-07-31,4503697000,,2022,Q2
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2022-07-31,1401436000,,2022,Q2
SNOWFLAKE INC.,1640147,AssetsCurrent,2022-10-31,4558904000,,2022,Q3
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2022-10-31,1479042000,,2022,Q3
SNOWFLAKE INC.,1640147,AssetsCurrent,2023-01-31,4984690000,,2022,Q4
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2023-01-31,1993517000,,2022,Q4
SNOWFLAKE INC.,1640147,AssetsCurrent,2023-04-30,4569547000,,2023,Q1
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2023-04-30,1887541000,,2023,Q1
SNOWFLAKE INC.,1640147,AssetsCurrent,2023-07-31,4404951000,,2023,Q2
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2023-07-31,1913312000,,2023,Q2
SNOWFLAKE INC.,1640147,AssetsCurrent,2023-10-31,4312283000,,2023,Q3
SNOWFLAKE INC.,1640147,LiabilitiesCurrent,2023-10-31,2032672000,,2023,Q3
