EntityName,CIK,Metric,end,val,start,year,quarter
Oracle Corporation,1341439,AssetsCurrent,2014-02-28,44404000000,,2014,Q1
Oracle Corporation,1341439,LiabilitiesCurrent,2014-02-28,13092000000,,2014,Q1
Oracle Corporation,1341439,StockholdersEquity,2014-02-28,44707000000,,2014,Q1
Oracle Corporation,1341439,AssetsCurrent,2014-05-31,48128000000,,2014,Q2
Oracle Corporation,1341439,LiabilitiesCurrent,2014-05-31,14389000000,,2014,Q2
Oracle Corporation,1341439,StockholdersEquity,2014-05-31,46878000000,,2014,Q2
Oracle Corporation,1341439,AssetsCurrent,2014-08-31,58194000000,,2014,Q3
Oracle Corporation,1341439,LiabilitiesCurrent,2014-08-31,13377000000,,2014,Q3
Oracle Corporation,1341439,StockholdersEquity,2014-08-31,47354000000,,2014,Q3
Oracle Corporation,1341439,AssetsCurrent,2014-11-30,52040000000,,2014,Q4
Oracle Corporation,1341439,LiabilitiesCurrent,2014-11-30,11985000000,,2014,Q4
Oracle Corporation,1341439,StockholdersEquity,2014-11-30,47543000000,,2014,Q4
Oracle Corporation,1341439,AssetsCurrent,2015-02-28,51294000000,,2015,Q1
Oracle Corporation,1341439,LiabilitiesCurrent,2015-02-28,13792000000,,2015,Q1
Oracle Corporation,1341439,StockholdersEquity,2015-02-28,48095000000,,2015,Q1
Oracle Corporation,1341439,AssetsCurrent,2015-05-31,62520000000,,2015,Q2
Oracle Corporation,1341439,LiabilitiesCurrent,2015-05-31,15206000000,,2015,Q2
Oracle Corporation,1341439,StockholdersEquity,2015-05-31,48663000000,,2015,Q2
Oracle Corporation,1341439,AssetsCurrent,2015-08-31,62122000000,,2015,Q3
Oracle Corporation,1341439,LiabilitiesCurrent,2015-08-31,15391000000,,2015,Q3
Oracle Corporation,1341439,StockholdersEquity,2015-08-31,47097000000,,2015,Q3
Oracle Corporation,1341439,AssetsCurrent,2015-11-30,58618000000,,2015,Q4
Oracle Corporation,1341439,LiabilitiesCurrent,2015-11-30,13754000000,,2015,Q4
Oracle Corporation,1341439,StockholdersEquity,2015-11-30,45924000000,,2015,Q4
Oracle Corporation,1341439,AssetsCurrent,2016-02-29,57069000000,,2016,Q1
Oracle Corporation,1341439,LiabilitiesCurrent,2016-02-29,11825000000,,2016,Q1
Oracle Corporation,1341439,StockholdersEquity,2016-02-29,45870000000,,2016,Q1
Oracle Corporation,1341439,AssetsCurrent,2016-05-31,64313000000,,2016,Q2
Oracle Corporation,1341439,LiabilitiesCurrent,2016-05-31,17208000000,,2016,Q2
Oracle Corporation,1341439,StockholdersEquity,2016-05-31,47289000000,,2016,Q2
Oracle Corporation,1341439,AssetsCurrent,2016-08-31,74451000000,,2016,Q3
Oracle Corporation,1341439,LiabilitiesCurrent,2016-08-31,15142000000,,2016,Q3
Oracle Corporation,1341439,StockholdersEquity,2016-08-31,47435000000,,2016,Q3
Oracle Corporation,1341439,AssetsCurrent,2016-11-30,64734000000,,2016,Q4
Oracle Corporation,1341439,LiabilitiesCurrent,2016-11-30,16347000000,,2016,Q4
Oracle Corporation,1341439,StockholdersEquity,2016-11-30,48462000000,,2016,Q4
Oracle Corporation,1341439,AssetsCurrent,2017-02-28,66011000000,,2017,Q1
Oracle Corporation,1341439,LiabilitiesCurrent,2017-02-28,15790000000,,2017,Q1
Oracle Corporation,1341439,StockholdersEquity,2017-02-28,50615000000,,2017,Q1
Oracle Corporation,1341439,AssetsCurrent,2017-05-31,74515000000,,2017,Q2
Oracle Corporation,1341439,LiabilitiesCurrent,2017-05-31,24178000000,,2017,Q2
Oracle Corporation,1341439,StockholdersEquity,2017-05-31,53860000000,,2017,Q2
Oracle Corporation,1341439,AssetsCurrent,2017-08-31,73335000000,,2017,Q3
Oracle Corporation,1341439,LiabilitiesCurrent,2017-08-31,20226000000,,2017,Q3
Oracle Corporation,1341439,StockholdersEquity,2017-08-31,55959000000,,2017,Q3
Oracle Corporation,1341439,AssetsCurrent,2017-11-30,78545000000,,2017,Q4
Oracle Corporation,1341439,LiabilitiesCurrent,2017-11-30,15494000000,,2017,Q4
Oracle Corporation,1341439,StockholdersEquity,2017-11-30,55868000000,,2017,Q4
Oracle Corporation,1341439,AssetsCurrent,2018-02-28,77732000000,,2018,Q1
Oracle Corporation,1341439,LiabilitiesCurrent,2018-02-28,17968000000,,2018,Q1
Oracle Corporation,1341439,StockholdersEquity,2018-02-28,47789000000,,2018,Q1
Oracle Corporation,1341439,AssetsCurrent,2018-05-31,76159000000,,2018,Q2
Oracle Corporation,1341439,LiabilitiesCurrent,2018-05-31,19124000000,,2018,Q2
Oracle Corporation,1341439,StockholdersEquity,2018-05-31,46372000000,,2018,Q2
Oracle Corporation,1341439,AssetsCurrent,2018-08-31,67009000000,,2018,Q3
Oracle Corporation,1341439,LiabilitiesCurrent,2018-08-31,19562000000,,2018,Q3
Oracle Corporation,1341439,StockholdersEquity,2018-08-31,38067000000,,2018,Q3
