EntityName,CIK,Metric,end,val,start,year,quarter
"Salesforce, Inc.",1108524,AssetsCurrent,2014-01-31,2680252000,,2013,Q4
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2014-01-31,3980188000,,2013,Q4
"Salesforce, Inc.",1108524,StockholdersEquity,2014-01-31,3038510000,,2013,Q4
"Salesforce, Inc.",1108524,AssetsCurrent,2014-04-30,2039381000,,2014,Q1
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2014-04-30,3359954000,,2014,Q1
"Salesforce, Inc.",1108524,StockholdersEquity,2014-04-30,3131914000,,2014,Q1
"Salesforce, Inc.",1108524,AssetsCurrent,2014-07-31,2304687000,,2014,Q2
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2014-07-31,3502738000,,2014,Q2
"Salesforce, Inc.",1108524,StockholdersEquity,2014-07-31,3300568000,,2014,Q2
"Salesforce, Inc.",1108524,AssetsCurrent,2014-10-31,2439155000,,2014,Q3
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2014-10-31,3308352000,,2014,Q3
"Salesforce, Inc.",1108524,StockholdersEquity,2014-10-31,3790614000,,2014,Q3
"Salesforce, Inc.",1108524,AssetsCurrent,2015-01-31,3514544000,,2014,Q4
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2015-01-31,4390103000,,2014,Q4
"Salesforce, Inc.",1108524,StockholdersEquity,2015-01-31,3975183000,,2014,Q4
"Salesforce, Inc.",1108524,AssetsCurrent,2015-04-30,2604825000,,2015,Q1
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2015-04-30,3960876000,,2015,Q1
"Salesforce, Inc.",1108524,StockholdersEquity,2015-04-30,4235203000,,2015,Q1
"Salesforce, Inc.",1108524,AssetsCurrent,2015-07-31,2916787000,,2015,Q2
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2015-07-31,4112994000,,2015,Q2
"Salesforce, Inc.",1108524,StockholdersEquity,2015-07-31,4535803000,,2015,Q2
"Salesforce, Inc.",1108524,AssetsCurrent,2015-10-31,2938773000,,2015,Q3
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2015-10-31,3976978000,,2015,Q3
"Salesforce, Inc.",1108524,StockholdersEquity,2015-10-31,4749954000,,2015,Q3
"Salesforce, Inc.",1108524,AssetsCurrent,2016-01-31,5731323000,,2015,Q4
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2016-01-31,5617005000,,2015,Q4
"Salesforce, Inc.",1108524,StockholdersEquity,2016-01-31,5003000000,,2015,Q4
"Salesforce, Inc.",1108524,AssetsCurrent,2016-04-30,3774672000,,2016,Q1
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2016-04-30,5085103000,,2016,Q1
"Salesforce, Inc.",1108524,StockholdersEquity,2016-04-30,5584264000,,2016,Q1
"Salesforce, Inc.",1108524,AssetsCurrent,2016-07-31,3277999000,,2016,Q2
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2016-07-31,5376096000,,2016,Q2
"Salesforce, Inc.",1108524,StockholdersEquity,2016-07-31,6132576000,,2016,Q2
"Salesforce, Inc.",1108524,AssetsCurrent,2016-10-31,3001554000,,2016,Q3
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2016-10-31,4975534000,,2016,Q3
"Salesforce, Inc.",1108524,StockholdersEquity,2016-10-31,6806037000,,2016,Q3
"Salesforce, Inc.",1108524,AssetsCurrent,2017-01-31,5996827000,,2016,Q4
"Salesforce, Inc.",1108524,LiabilitiesCurrent,2017-01-31,7295466000,,2016,Q4
"Salesforce, Inc.",1108524,StockholdersEquity,2017-01-31,8230000000,,2016,Q4
