EntityName,CIK,Metric,end,val,start,year,quarter
"AMAZON.COM, INC.",1018724,AssetsCurrent,2014-03-31,19327000000,,2014,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2014-03-31,18357000000,,2014,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2014-06-30,18755000000,,2014,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2014-06-30,18751000000,,2014,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2014-09-30,18572000000,,2014,Q3
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2014-09-30,20842000000,,2014,Q3
"AMAZON.COM, INC.",1018724,AssetsCurrent,2014-12-31,31327000000,,2014,Q4
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2014-12-31,28089000000,,2014,Q4
"AMAZON.COM, INC.",1018724,AssetsCurrent,2015-03-31,25922000000,,2015,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2015-03-31,23177000000,,2015,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2015-06-30,26391000000,,2015,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2015-06-30,23912000000,,2015,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2015-09-30,28849000000,,2015,Q3
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2015-09-30,26657000000,,2015,Q3
"AMAZON.COM, INC.",1018724,AssetsCurrent,2015-12-31,35705000000,,2015,Q4
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2015-12-31,33887000000,,2015,Q4
"AMAZON.COM, INC.",1018724,AssetsCurrent,2016-03-31,30513000000,,2016,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2016-03-31,28187000000,,2016,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2016-06-30,32220000000,,2016,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2016-06-30,29587000000,,2016,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2016-09-30,35609000000,,2016,Q3
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2016-09-30,33498000000,,2016,Q3
"AMAZON.COM, INC.",1018724,AssetsCurrent,2016-12-31,45781000000,,2016,Q4
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2016-12-31,43816000000,,2016,Q4
"AMAZON.COM, INC.",1018724,AssetsCurrent,2017-03-31,39460000000,,2017,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2017-03-31,37399000000,,2017,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2017-06-30,41007000000,,2017,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2017-06-30,40520000000,,2017,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2017-09-30,48578000000,,2017,Q3
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2017-09-30,47072000000,,2017,Q3
"AMAZON.COM, INC.",1018724,AssetsCurrent,2017-12-31,60197000000,,2017,Q4
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2017-12-31,57883000000,,2017,Q4
"AMAZON.COM, INC.",1018724,AssetsCurrent,2018-03-31,50829000000,,2018,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2018-03-31,48045000000,,2018,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2018-06-30,54481000000,,2018,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2018-06-30,50801000000,,2018,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2018-09-30,59885000000,,2018,Q3
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2018-09-30,55324000000,,2018,Q3
"AMAZON.COM, INC.",1018724,AssetsCurrent,2018-12-31,75101000000,,2018,Q4
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2018-12-31,68391000000,,2018,Q4
"AMAZON.COM, INC.",1018724,AssetsCurrent,2019-03-31,69431000000,,2019,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2019-03-31,63695000000,,2019,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2019-06-30,76790000000,,2019,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2019-06-30,69678000000,,2019,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2019-09-30,79054000000,,2019,Q3
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2019-09-30,72136000000,,2019,Q3
"AMAZON.COM, INC.",1018724,AssetsCurrent,2019-12-31,96334000000,,2019,Q4
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2019-12-31,87812000000,,2019,Q4
"AMAZON.COM, INC.",1018724,AssetsCurrent,2020-03-31,85985000000,,2020,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2020-03-31,79711000000,,2020,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2020-06-30,110908000000,,2020,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2020-06-30,93896000000,,2020,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2020-09-30,112969000000,,2020,Q3
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2020-09-30,101912000000,,2020,Q3
"AMAZON.COM, INC.",1018724,AssetsCurrent,2020-12-31,132733000000,,2020,Q4
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2020-12-31,126385000000,,2020,Q4
"AMAZON.COM, INC.",1018724,AssetsCurrent,2021-03-31,121408000000,,2021,Q1
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2021-03-31,115404000000,,2021,Q1
"AMAZON.COM, INC.",1018724,AssetsCurrent,2021-06-30,140848000000,,2021,Q2
"AMAZON.COM, INC.",1018724,LiabilitiesCurrent,2021-06-30,117792000000,,2021,Q2
"AMAZON.COM, INC.",1018724,AssetsCurrent,2021-09-30,138531000000,,2021,Q3
