EntityName,CIK,Metric,end,val,start,year,quarter
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2014-03-30,933000000,2014-01-01,2014,Q1
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2014-03-30,1432000000,2014-01-01,2014,Q1
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2014-06-29,889000000,2014-03-31,2014,Q2
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2014-06-29,1426000000,2014-03-31,2014,Q2
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2014-09-28,888000000,2014-06-29,2014,Q3
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2014-09-28,1392000000,2014-06-29,2014,Q3
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2014-12-31,904000000,2014-09-29,2014,Q4
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2014-12-31,1342000000,2014-09-29,2014,Q4
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2015-03-29,878000000,2015-01-01,2015,Q1
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2015-03-29,1147000000,2015-01-01,2015,Q1
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2015-06-28,929000000,2015-03-30,2015,Q2
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2015-06-28,1273000000,2015-03-30,2015,Q2
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2015-09-27,865000000,2015-06-29,2015,Q3
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2015-09-27,1192000000,2015-06-29,2015,Q3
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2015-12-31,933000000,2015-09-28,2015,Q4
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2015-12-31,1100000000,2015-09-28,2015,Q4
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2016-03-27,898000000,2016-01-01,2016,Q1
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2016-03-27,1158000000,2016-01-01,2016,Q1
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2016-06-26,1021000000,2016-03-27,2016,Q2
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2016-06-26,1375000000,2016-03-27,2016,Q2
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2016-09-25,2395000000,2016-06-27,2016,Q3
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2016-09-25,1588000000,2016-06-27,2016,Q3
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2016-12-31,988000000,2016-09-26,2016,Q4
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2016-12-31,1428000000,2016-09-26,2016,Q4
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2017-03-26,789000000,2017-01-01,2017,Q1
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2017-03-26,1402000000,2017-01-01,2017,Q1
LOCKHEED MARTIN CORPORATION,936468,Revenues,2017-03-26,11212000000,2017-01-01,2017,Q1
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2017-06-25,955000000,2017-03-27,2017,Q2
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2017-06-25,1716000000,2017-03-27,2017,Q2
LOCKHEED MARTIN CORPORATION,936468,Revenues,2017-06-25,12563000000,2017-03-27,2017,Q2
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2017-09-24,963000000,2017-06-26,2017,Q3
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2017-09-24,1677000000,2017-06-26,2017,Q3
LOCKHEED MARTIN CORPORATION,936468,Revenues,2017-09-24,12341000000,2017-06-26,2017,Q3
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2017-12-31,-744000000,2017-09-25,2017,Q4
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2017-12-31,1949000000,2017-09-25,2017,Q4
LOCKHEED MARTIN CORPORATION,936468,Revenues,2017-12-31,13844000000,2017-09-25,2017,Q4
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2018-03-25,1157000000,2018-01-01,2018,Q1
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2018-03-25,1725000000,2018-01-01,2018,Q1
LOCKHEED MARTIN CORPORATION,936468,Revenues,2018-03-25,11635000000,2018-01-01,2018,Q1
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2018-06-24,1163000000,2018-03-26,2018,Q2
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2018-06-24,1795000000,2018-03-26,2018,Q2
LOCKHEED MARTIN CORPORATION,936468,Revenues,2018-06-24,13398000000,2018-03-26,2018,Q2
LOCKHEED MARTIN CORPORATION,936468,NetIncomeLoss,2018-09-30,1473000000,2018-06-25,2018,Q3
LOCKHEED MARTIN CORPORATION,936468,OperatingIncomeLoss,2018-09-30,1963000000,2018-06-25,2018,Q3
