EntityName,CIK,Metric,end,val,start,year,quarter
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2014-12-31,-3314000000,2014-01-01,2014,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2014-12-31,-1723000000,2014-01-01,2014,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2014-12-31,3866000000,2014-01-01,2014,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2016-12-31,-3457000000,2016-01-01,2016,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2016-12-31,-985000000,2016-01-01,2016,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2016-12-31,5189000000,2016-01-01,2016,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2017-12-31,-4305000000,2017-01-01,2017,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2017-12-31,-1147000000,2017-01-01,2017,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2017-12-31,6476000000,2017-01-01,2017,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2018-12-31,-4152000000,2018-01-01,2018,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2018-12-31,-1075000000,2018-01-01,2018,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2018-12-31,3138000000,2018-01-01,2018,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2019-12-31,-5328000000,2019-01-01,2019,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2019-12-31,-1241000000,2019-01-01,2019,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2019-12-31,7311000000,2019-01-01,2019,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2020-12-31,-4527000000,2020-01-01,2020,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2020-12-31,-2010000000,2020-01-01,2020,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2020-12-31,8183000000,2020-01-01,2020,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2021-12-31,-7616000000,2021-01-01,2021,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2021-12-31,-1161000000,2021-01-01,2021,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2021-12-31,9221000000,2021-01-01,2021,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2022-12-31,-7070000000,2022-01-01,2022,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2022-12-31,-1789000000,2022-01-01,2022,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2022-12-31,7802000000,2022-01-01,2022,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInFinancingActivities,2023-12-31,-7331000000,2023-01-01,2023,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInInvestingActivities,2023-12-31,-1694000000,2023-01-01,2023,5
LOCKHEED MARTIN CORPORATION,936468,NetCashProvidedByUsedInOperatingActivities,2023-12-31,7920000000,2023-01-01,2023,5
