EntityName,CIK,Metric,end,val,start,year,quarter
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2014-02-02,-6652000000,2013-02-04,2013,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2014-02-02,-1507000000,2013-02-04,2013,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2014-02-02,7628000000,2013-02-04,2013,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2015-02-01,-7071000000,2014-02-03,2014,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2015-02-01,-1271000000,2014-02-03,2014,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2015-02-01,8242000000,2014-02-03,2014,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2016-01-31,-5787000000,2015-02-02,2015,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2016-01-31,-2982000000,2015-02-02,2015,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2016-01-31,9373000000,2015-02-02,2015,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2017-01-29,-7870000000,2016-02-01,2016,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2017-01-29,-1583000000,2016-02-01,2016,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2017-01-29,9783000000,2016-02-01,2016,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2018-01-28,-8870000000,2017-01-30,2017,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2018-01-28,-2228000000,2017-01-30,2017,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2018-01-28,12031000000,2017-01-30,2017,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2019-02-03,-12547000000,2018-01-29,2018,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2019-02-03,-2416000000,2018-01-29,2018,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2019-02-03,13165000000,2018-01-29,2018,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2020-02-02,-10798000000,2019-02-04,2019,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2020-02-02,-2653000000,2019-02-04,2019,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2020-02-02,13687000000,2019-02-04,2019,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2021-01-31,-2983000000,2020-02-03,2020,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2021-01-31,-10170000000,2020-02-03,2020,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2021-01-31,18839000000,2020-02-03,2020,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2022-01-30,-19120000000,2021-02-01,2021,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2022-01-30,-2969000000,2021-02-01,2021,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2022-01-30,16571000000,2021-02-01,2021,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInFinancingActivities,2023-01-29,-10993000000,2022-01-31,2022,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInInvestingActivities,2023-01-29,-3140000000,2022-01-31,2022,5
"HOME DEPOT, INC.",354950,NetCashProvidedByUsedInOperatingActivities,2023-01-29,14615000000,2022-01-31,2022,5
