EntityName,CIK,Metric,end,val,start,year,quarter
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInFinancingActivities,2019-01-31,413601000,2018-02-01,2018,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInInvestingActivities,2019-01-31,-362642000,2018-02-01,2018,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInOperatingActivities,2019-01-31,-143982000,2018-02-01,2018,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInFinancingActivities,2020-01-31,57469000,2019-02-01,2019,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInInvestingActivities,2020-01-31,138495000,2019-02-01,2019,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInOperatingActivities,2020-01-31,-176558000,2019-02-01,2019,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInFinancingActivities,2021-01-31,4775290000,2020-02-01,2020,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInInvestingActivities,2021-01-31,-4036645000,2020-02-01,2020,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInOperatingActivities,2021-01-31,-45417000,2020-02-01,2020,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInFinancingActivities,2022-01-31,178198000,2021-02-01,2021,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInInvestingActivities,2022-01-31,-20800000,2021-02-01,2021,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInOperatingActivities,2022-01-31,110179000,2021-02-01,2021,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInFinancingActivities,2023-01-31,-92624000,2022-02-01,2022,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInInvestingActivities,2023-01-31,-597885000,2022-02-01,2022,5
SNOWFLAKE INC.,1640147,NetCashProvidedByUsedInOperatingActivities,2023-01-31,545639000,2022-02-01,2022,5
