EntityName,CIK,Metric,end,val,start,year,quarter
Oracle Corporation,1341439,NetIncomeLoss,2014-02-28,2565000000,2013-12-01,2014,Q1
Oracle Corporation,1341439,OperatingIncomeLoss,2014-02-28,3567000000,2013-12-01,2014,Q1
Oracle Corporation,1341439,NetIncomeLoss,2014-08-31,2184000000,2014-06-01,2014,Q3
Oracle Corporation,1341439,OperatingIncomeLoss,2014-08-31,2963000000,2014-06-01,2014,Q3
Oracle Corporation,1341439,NetIncomeLoss,2014-11-30,2502000000,2014-09-01,2014,Q4
Oracle Corporation,1341439,OperatingIncomeLoss,2014-11-30,3542000000,2014-09-01,2014,Q4
Oracle Corporation,1341439,NetIncomeLoss,2015-02-28,2495000000,2014-12-01,2015,Q1
Oracle Corporation,1341439,OperatingIncomeLoss,2015-02-28,3383000000,2014-12-01,2015,Q1
Oracle Corporation,1341439,NetIncomeLoss,2015-08-31,1747000000,2015-06-01,2015,Q3
Oracle Corporation,1341439,OperatingIncomeLoss,2015-08-31,2654000000,2015-06-01,2015,Q3
Oracle Corporation,1341439,NetIncomeLoss,2015-11-30,2197000000,2015-09-01,2015,Q4
Oracle Corporation,1341439,OperatingIncomeLoss,2015-11-30,2955000000,2015-09-01,2015,Q4
Oracle Corporation,1341439,NetIncomeLoss,2016-02-29,2142000000,2015-12-01,2016,Q1
Oracle Corporation,1341439,OperatingIncomeLoss,2016-02-29,3027000000,2015-12-01,2016,Q1
Oracle Corporation,1341439,NetIncomeLoss,2016-08-31,1832000000,2016-06-01,2016,Q3
Oracle Corporation,1341439,OperatingIncomeLoss,2016-08-31,2641000000,2016-06-01,2016,Q3
Oracle Corporation,1341439,NetIncomeLoss,2016-11-30,2032000000,2016-09-01,2016,Q4
Oracle Corporation,1341439,OperatingIncomeLoss,2016-11-30,3037000000,2016-09-01,2016,Q4
Oracle Corporation,1341439,NetIncomeLoss,2017-02-28,2239000000,2016-12-01,2017,Q1
Oracle Corporation,1341439,OperatingIncomeLoss,2017-02-28,2959000000,2016-12-01,2017,Q1
Oracle Corporation,1341439,NetIncomeLoss,2017-08-31,2144000000,2017-06-01,2017,Q3
Oracle Corporation,1341439,OperatingIncomeLoss,2017-08-31,2749000000,2017-06-01,2017,Q3
Oracle Corporation,1341439,RevenueFromContractWithCustomerExcludingAssessedTax,2017-08-31,9104000000,2017-06-01,2017,Q3
Oracle Corporation,1341439,NetIncomeLoss,2017-11-30,2214000000,2017-09-01,2017,Q4
Oracle Corporation,1341439,OperatingIncomeLoss,2017-11-30,3039000000,2017-09-01,2017,Q4
