EntityName,CIK,Metric,end,val,start,year,quarter
MICROSOFT CORPORATION,789019,NetIncomeLoss,2014-03-31,5660000000,2014-01-01,2014,Q1
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2014-03-31,6974000000,2014-01-01,2014,Q1
MICROSOFT CORPORATION,789019,NetIncomeLoss,2014-06-30,4612000000,2014-04-01,2014,Q2
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2014-06-30,6482000000,2014-04-01,2014,Q2
MICROSOFT CORPORATION,789019,NetIncomeLoss,2014-09-30,4540000000,2014-07-01,2014,Q3
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2014-09-30,5844000000,2014-07-01,2014,Q3
MICROSOFT CORPORATION,789019,NetIncomeLoss,2014-12-31,5863000000,2014-10-01,2014,Q4
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2014-12-31,7776000000,2014-10-01,2014,Q4
MICROSOFT CORPORATION,789019,NetIncomeLoss,2015-03-31,4985000000,2015-01-01,2015,Q1
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2015-03-31,6594000000,2015-01-01,2015,Q1
MICROSOFT CORPORATION,789019,NetIncomeLoss,2015-06-30,-3195000000,2015-04-01,2015,Q2
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2015-06-30,-2053000000,2015-04-01,2015,Q2
MICROSOFT CORPORATION,789019,NetIncomeLoss,2015-09-30,4902000000,2015-07-01,2015,Q3
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2015-09-30,5793000000,2015-07-01,2015,Q3
MICROSOFT CORPORATION,789019,NetIncomeLoss,2015-12-31,5018000000,2015-10-01,2015,Q4
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2015-12-31,6026000000,2015-10-01,2015,Q4
MICROSOFT CORPORATION,789019,NetIncomeLoss,2016-03-31,3756000000,2016-01-01,2016,Q1
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2016-03-31,5283000000,2016-01-01,2016,Q1
MICROSOFT CORPORATION,789019,NetIncomeLoss,2016-06-30,3122000000,2016-04-01,2016,Q2
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2016-06-30,3080000000,2016-04-01,2016,Q2
MICROSOFT CORPORATION,789019,NetIncomeLoss,2016-09-30,5667000000,2016-07-01,2016,Q3
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2016-09-30,6715000000,2016-07-01,2016,Q3
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2016-09-30,21928000000,2016-07-02,2016,Q3
MICROSOFT CORPORATION,789019,NetIncomeLoss,2016-12-31,6267000000,2016-10-01,2016,Q4
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2016-12-31,7905000000,2016-10-01,2016,Q4
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2016-12-31,25826000000,2016-10-01,2016,Q4
MICROSOFT CORPORATION,789019,NetIncomeLoss,2017-03-31,5486000000,2017-01-01,2017,Q1
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2017-03-31,6723000000,2017-01-01,2017,Q1
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2017-03-31,23212000000,2017-01-01,2017,Q1
MICROSOFT CORPORATION,789019,NetIncomeLoss,2017-06-30,8069000000,2017-04-01,2017,Q2
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2017-06-30,7682000000,2017-04-01,2017,Q2
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2017-06-30,25605000000,2017-04-01,2017,Q2
MICROSOFT CORPORATION,789019,NetIncomeLoss,2017-09-30,6576000000,2017-07-01,2017,Q3
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2017-09-30,7708000000,2017-07-01,2017,Q3
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2017-09-30,24538000000,2017-07-01,2017,Q3
MICROSOFT CORPORATION,789019,NetIncomeLoss,2017-12-31,-6302000000,2017-10-01,2017,Q4
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2017-12-31,8679000000,2017-10-01,2017,Q4
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2017-12-31,28918000000,2017-10-01,2017,Q4
MICROSOFT CORPORATION,789019,NetIncomeLoss,2018-03-31,7424000000,2018-01-01,2018,Q1
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2018-03-31,8292000000,2018-01-01,2018,Q1
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2018-03-31,26819000000,2018-01-01,2018,Q1
MICROSOFT CORPORATION,789019,NetIncomeLoss,2018-06-30,8873000000,2018-04-01,2018,Q2
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2018-06-30,10379000000,2018-04-01,2018,Q2
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2018-06-30,30085000000,2018-04-01,2018,Q2
MICROSOFT CORPORATION,789019,NetIncomeLoss,2018-09-30,8824000000,2018-07-01,2018,Q3
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2018-09-30,9955000000,2018-07-01,2018,Q3
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2018-09-30,29084000000,2018-07-01,2018,Q3
MICROSOFT CORPORATION,789019,NetIncomeLoss,2018-12-31,8420000000,2018-10-01,2018,Q4
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2018-12-31,10258000000,2018-10-01,2018,Q4
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2018-12-31,32471000000,2018-10-01,2018,Q4
MICROSOFT CORPORATION,789019,NetIncomeLoss,2019-03-31,8809000000,2019-01-01,2019,Q1
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2019-03-31,10341000000,2019-01-01,2019,Q1
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2019-03-31,30571000000,2019-01-01,2019,Q1
MICROSOFT CORPORATION,789019,NetIncomeLoss,2019-06-30,13187000000,2019-04-01,2019,Q2
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2019-06-30,12405000000,2019-04-01,2019,Q2
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2019-06-30,33717000000,2019-04-01,2019,Q2
MICROSOFT CORPORATION,789019,NetIncomeLoss,2019-09-30,10678000000,2019-07-01,2019,Q3
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2019-09-30,12686000000,2019-07-01,2019,Q3
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2019-09-30,33055000000,2019-07-01,2019,Q3
MICROSOFT CORPORATION,789019,NetIncomeLoss,2019-12-31,11649000000,2019-10-01,2019,Q4
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2019-12-31,13891000000,2019-10-01,2019,Q4
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2019-12-31,36906000000,2019-10-01,2019,Q4
MICROSOFT CORPORATION,789019,NetIncomeLoss,2020-03-31,10752000000,2020-01-01,2020,Q1
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2020-03-31,12975000000,2020-01-01,2020,Q1
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2020-03-31,35021000000,2020-01-01,2020,Q1
MICROSOFT CORPORATION,789019,NetIncomeLoss,2020-06-30,11202000000,2020-04-01,2020,Q2
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2020-06-30,13407000000,2020-04-01,2020,Q2
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2020-06-30,38033000000,2020-04-01,2020,Q2
MICROSOFT CORPORATION,789019,NetIncomeLoss,2020-09-30,13893000000,2020-07-01,2020,Q3
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2020-09-30,15876000000,2020-07-01,2020,Q3
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2020-09-30,37154000000,2020-07-01,2020,Q3
MICROSOFT CORPORATION,789019,NetIncomeLoss,2020-12-31,15463000000,2020-10-01,2020,Q4
MICROSOFT CORPORATION,789019,OperatingIncomeLoss,2020-12-31,17897000000,2020-10-01,2020,Q4
MICROSOFT CORPORATION,789019,RevenueFromContractWithCustomerExcludingAssessedTax,2020-12-31,43076000000,2020-10-01,2020,Q4
MICROSOFT CORPORATION,789019,NetIncomeLoss,2021-03-31,15457000000,2021-01-01,2021,Q1
