EntityName,CIK,Metric,end,val,start,year,quarter
MICROSOFT CORPORATION,789019,AssetsCurrent,2014-03-31,109006000000,,2014,Q1
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2014-03-31,33903000000,,2014,Q1
MICROSOFT CORPORATION,789019,AssetsCurrent,2014-06-30,114246000000,,2014,Q2
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2014-06-30,45625000000,,2014,Q2
MICROSOFT CORPORATION,789019,AssetsCurrent,2014-09-30,112439000000,,2014,Q3
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2014-09-30,44694000000,,2014,Q3
MICROSOFT CORPORATION,789019,AssetsCurrent,2014-12-31,116362000000,,2014,Q4
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2014-12-31,47415000000,,2014,Q4
MICROSOFT CORPORATION,789019,AssetsCurrent,2015-03-31,118398000000,,2015,Q1
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2015-03-31,40748000000,,2015,Q1
MICROSOFT CORPORATION,789019,AssetsCurrent,2015-06-30,122797000000,,2015,Q2
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2015-06-30,49647000000,,2015,Q2
MICROSOFT CORPORATION,789019,AssetsCurrent,2015-09-30,121656000000,,2015,Q3
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2015-09-30,49399000000,,2015,Q3
MICROSOFT CORPORATION,789019,AssetsCurrent,2015-12-31,127812000000,,2015,Q4
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2015-12-31,42643000000,,2015,Q4
MICROSOFT CORPORATION,789019,AssetsCurrent,2016-03-31,128421000000,,2016,Q1
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2016-03-31,44354000000,,2016,Q1
MICROSOFT CORPORATION,789019,AssetsCurrent,2016-06-30,139660000000,,2016,Q2
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2016-06-30,59357000000,,2016,Q2
MICROSOFT CORPORATION,789019,AssetsCurrent,2016-09-30,157909000000,,2016,Q3
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2016-09-30,58810000000,,2016,Q3
MICROSOFT CORPORATION,789019,AssetsCurrent,2016-12-31,144949000000,,2016,Q4
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2016-12-31,70787000000,,2016,Q4
MICROSOFT CORPORATION,789019,AssetsCurrent,2017-03-31,146313000000,,2017,Q1
MICROSOFT CORPORATION,789019,LiabilitiesCurrent,2017-03-31,52005000000,,2017,Q1
