EntityName,CIK,Metric,end,val,start,year,quarter
GameStop Corp.,1326380,NetIncomeLoss,2014-02-01,220500000,2013-11-03,2013,Q4
GameStop Corp.,1326380,OperatingIncomeLoss,2014-02-01,358400000,2013-11-03,2013,Q4
GameStop Corp.,1326380,NetIncomeLoss,2014-05-03,68000000,2014-02-02,2014,Q1
GameStop Corp.,1326380,OperatingIncomeLoss,2014-05-03,105900000,2014-02-02,2014,Q1
GameStop Corp.,1326380,NetIncomeLoss,2014-08-02,24600000,2014-05-04,2014,Q2
GameStop Corp.,1326380,OperatingIncomeLoss,2014-08-02,36700000,2014-05-04,2014,Q2
GameStop Corp.,1326380,NetIncomeLoss,2014-11-01,56400000,2014-08-03,2014,Q3
GameStop Corp.,1326380,OperatingIncomeLoss,2014-11-01,89800000,2014-08-03,2014,Q3
GameStop Corp.,1326380,NetIncomeLoss,2015-01-31,244100000,2014-11-02,2014,Q4
GameStop Corp.,1326380,OperatingIncomeLoss,2015-01-31,385900000,2014-11-02,2014,Q4
GameStop Corp.,1326380,NetIncomeLoss,2015-05-02,73800000,2015-02-01,2015,Q1
GameStop Corp.,1326380,OperatingIncomeLoss,2015-05-02,123900000,2015-02-01,2015,Q1
GameStop Corp.,1326380,NetIncomeLoss,2015-08-01,25300000,2015-05-03,2015,Q2
GameStop Corp.,1326380,OperatingIncomeLoss,2015-08-01,51700000,2015-05-03,2015,Q2
GameStop Corp.,1326380,NetIncomeLoss,2015-10-31,55900000,2015-08-02,2015,Q3
GameStop Corp.,1326380,OperatingIncomeLoss,2015-10-31,90700000,2015-08-02,2015,Q3
GameStop Corp.,1326380,NetIncomeLoss,2016-01-30,247800000,2015-11-01,2015,Q4
GameStop Corp.,1326380,OperatingIncomeLoss,2016-01-30,381900000,2015-11-01,2015,Q4
GameStop Corp.,1326380,NetIncomeLoss,2016-04-30,65800000,2016-01-31,2016,Q1
GameStop Corp.,1326380,OperatingIncomeLoss,2016-04-30,114000000,2016-01-31,2016,Q1
GameStop Corp.,1326380,NetIncomeLoss,2016-07-30,27900000,2016-05-01,2016,Q2
GameStop Corp.,1326380,OperatingIncomeLoss,2016-07-30,58300000,2016-05-01,2016,Q2
GameStop Corp.,1326380,NetIncomeLoss,2016-10-29,50800000,2016-07-31,2016,Q3
GameStop Corp.,1326380,OperatingIncomeLoss,2016-10-29,98800000,2016-07-31,2016,Q3
GameStop Corp.,1326380,NetIncomeLoss,2017-01-28,208700000,2016-10-30,2016,Q4
GameStop Corp.,1326380,OperatingIncomeLoss,2017-01-28,286600000,2016-10-30,2016,Q4
GameStop Corp.,1326380,NetIncomeLoss,2017-04-29,59000000,2017-01-29,2017,Q1
GameStop Corp.,1326380,OperatingIncomeLoss,2017-04-29,89300000,2017-01-29,2017,Q1
GameStop Corp.,1326380,NetIncomeLoss,2017-07-29,22200000,2017-04-30,2017,Q2
GameStop Corp.,1326380,OperatingIncomeLoss,2017-07-29,26900000,2017-04-30,2017,Q2
GameStop Corp.,1326380,NetIncomeLoss,2017-10-28,59400000,2017-07-30,2017,Q3
GameStop Corp.,1326380,OperatingIncomeLoss,2017-10-28,71900000,2017-07-30,2017,Q3
