EntityName,CIK,Metric,end,val,start,year,quarter
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2018-06-24,416000000,,2018,Q2
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2018-09-30,16859000000,,2018,Q3
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2018-09-30,15204000000,,2018,Q3
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2018-09-30,943000000,,2018,Q3
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2018-12-31,16103000000,,2018,Q4
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2018-12-31,14398000000,,2018,Q4
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2018-12-31,1394000000,,2018,Q4
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2019-03-31,18031000000,,2019,Q1
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2019-03-31,15403000000,,2019,Q1
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2019-03-31,2465000000,,2019,Q1
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2019-06-30,18100000000,,2019,Q2
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2019-06-30,15132000000,,2019,Q2
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2019-06-30,2850000000,,2019,Q2
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2019-09-29,19803000000,,2019,Q3
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2019-09-29,15515000000,,2019,Q3
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2019-09-29,3893000000,,2019,Q3
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2019-12-31,17095000000,,2019,Q4
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2019-12-31,13972000000,,2019,Q4
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2019-12-31,3127000000,,2019,Q4
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2020-03-29,19222000000,,2020,Q1
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2020-03-29,15652000000,,2020,Q1
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2020-03-29,3446000000,,2020,Q1
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2020-06-28,19570000000,,2020,Q2
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2020-06-28,14888000000,,2020,Q2
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2020-06-28,3751000000,,2020,Q2
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2020-09-27,20290000000,,2020,Q3
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2020-09-27,15201000000,,2020,Q3
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2020-09-27,4953000000,,2020,Q3
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2020-12-31,19378000000,,2020,Q4
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2020-12-31,13933000000,,2020,Q4
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2020-12-31,6015000000,,2020,Q4
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2021-03-28,20252000000,,2021,Q1
