EntityName,CIK,Metric,end,val,start,year,quarter
"HOME DEPOT, INC.",354950,NetIncomeLoss,2021-08-01,4807000000,2021-05-03,2021,Q2
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2021-08-01,6639000000,2021-05-03,2021,Q2
"HOME DEPOT, INC.",354950,NetIncomeLoss,2021-10-31,4129000000,2021-08-02,2021,Q3
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2021-10-31,5795000000,2021-08-02,2021,Q3
"HOME DEPOT, INC.",354950,NetIncomeLoss,2022-05-01,4231000000,2022-01-31,2022,Q1
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2022-05-01,5929000000,2022-01-31,2022,Q1
"HOME DEPOT, INC.",354950,NetIncomeLoss,2022-07-31,5173000000,2022-05-02,2022,Q2
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2022-07-31,7210000000,2022-05-02,2022,Q2
"HOME DEPOT, INC.",354950,NetIncomeLoss,2022-10-30,4339000000,2022-08-01,2022,Q3
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2022-10-30,6148000000,2022-08-01,2022,Q3
"HOME DEPOT, INC.",354950,NetIncomeLoss,2023-04-30,3873000000,2023-01-30,2023,Q1
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2023-04-30,5551000000,2023-01-30,2023,Q1
"HOME DEPOT, INC.",354950,NetIncomeLoss,2023-07-30,4659000000,2023-05-01,2023,Q2
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2023-07-30,6589000000,2023-05-01,2023,Q2
"HOME DEPOT, INC.",354950,NetIncomeLoss,2023-10-29,3810000000,2023-07-31,2023,Q3
"HOME DEPOT, INC.",354950,OperatingIncomeLoss,2023-10-29,5406000000,2023-07-31,2023,Q3
