EntityName,CIK,Metric,end,val,start,year,quarter
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2015-09-26,-17716000000,2014-09-28,2015,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2015-09-26,-56274000000,2014-09-28,2015,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2015-09-26,81266000000,2014-09-28,2015,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2016-09-24,-20890000000,2015-09-27,2016,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2016-09-24,-45977000000,2015-09-27,2016,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2016-09-24,66231000000,2015-09-27,2016,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2017-09-30,-17974000000,2016-09-25,2017,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2017-09-30,-46446000000,2016-09-25,2017,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2017-09-30,64225000000,2016-09-25,2017,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2018-09-29,-87876000000,2017-10-01,2018,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2018-09-29,16066000000,2017-10-01,2018,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2018-09-29,77434000000,2017-10-01,2018,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2019-09-28,-90976000000,2018-09-30,2019,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2019-09-28,45896000000,2018-09-30,2019,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2019-09-28,69391000000,2018-09-30,2019,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2020-09-26,-86820000000,2019-09-29,2020,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2020-09-26,-4289000000,2019-09-29,2020,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2020-09-26,80674000000,2019-09-29,2020,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2021-09-25,-93353000000,2020-09-27,2021,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2021-09-25,-14545000000,2020-09-27,2021,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2021-09-25,104038000000,2020-09-27,2021,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2022-09-24,-110749000000,2021-09-26,2022,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2022-09-24,-22354000000,2021-09-26,2022,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2022-09-24,122151000000,2021-09-26,2022,5
Apple Inc.,320193,NetCashProvidedByUsedInFinancingActivities,2023-09-30,-108488000000,2022-09-25,2023,5
Apple Inc.,320193,NetCashProvidedByUsedInInvestingActivities,2023-09-30,3705000000,2022-09-25,2023,5
Apple Inc.,320193,NetCashProvidedByUsedInOperatingActivities,2023-09-30,110543000000,2022-09-25,2023,5
