EntityName,CIK,Metric,end,val,start,year,quarter
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2016-05-31,-9980000000,2015-06-01,2015,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2016-05-31,-5154000000,2015-06-01,2015,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2016-05-31,13685000000,2015-06-01,2015,5
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2017-05-31,9086000000,2016-06-01,2016,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2017-05-31,-21494000000,2016-06-01,2016,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2017-05-31,14126000000,2016-06-01,2016,5
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2018-05-31,-9982000000,2017-06-01,2017,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2018-05-31,-5625000000,2017-06-01,2017,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2018-05-31,15386000000,2017-06-01,2017,5
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2019-05-31,-42056000000,2018-06-01,2018,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2019-05-31,26557000000,2018-06-01,2018,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2019-05-31,14551000000,2018-06-01,2018,5
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2020-05-31,-6132000000,2019-06-01,2019,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2020-05-31,9843000000,2019-06-01,2019,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2020-05-31,13139000000,2019-06-01,2019,5
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2021-05-31,-10378000000,2020-06-01,2020,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2021-05-31,-13098000000,2020-06-01,2020,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2021-05-31,15887000000,2020-06-01,2020,5
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2022-05-31,-29126000000,2021-06-01,2021,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2022-05-31,11220000000,2021-06-01,2021,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2022-05-31,9539000000,2021-06-01,2021,5
Oracle Corporation,1341439,NetCashProvidedByUsedInFinancingActivities,2023-05-31,7910000000,2022-06-01,2022,5
Oracle Corporation,1341439,NetCashProvidedByUsedInInvestingActivities,2023-05-31,-36484000000,2022-06-01,2022,5
Oracle Corporation,1341439,NetCashProvidedByUsedInOperatingActivities,2023-05-31,17165000000,2022-06-01,2022,5
