EntityName,CIK,Metric,end,val,start,year,quarter
TERADATA CORPORATION,816761,AssetsCurrent,2014-03-31,1659000000,,2014,Q1
TERADATA CORPORATION,816761,LiabilitiesCurrent,2014-03-31,882000000,,2014,Q1
TERADATA CORPORATION,816761,AssetsCurrent,2014-06-30,1637000000,,2014,Q2
TERADATA CORPORATION,816761,LiabilitiesCurrent,2014-06-30,846000000,,2014,Q2
TERADATA CORPORATION,816761,AssetsCurrent,2014-09-30,1506000000,,2014,Q3
TERADATA CORPORATION,816761,LiabilitiesCurrent,2014-09-30,771000000,,2014,Q3
TERADATA CORPORATION,816761,AssetsCurrent,2014-12-31,1572000000,,2014,Q4
TERADATA CORPORATION,816761,LiabilitiesCurrent,2014-12-31,995000000,,2014,Q4
TERADATA CORPORATION,816761,AssetsCurrent,2015-03-31,1591000000,,2015,Q1
TERADATA CORPORATION,816761,LiabilitiesCurrent,2015-03-31,850000000,,2015,Q1
TERADATA CORPORATION,816761,AssetsCurrent,2015-06-30,1577000000,,2015,Q2
TERADATA CORPORATION,816761,LiabilitiesCurrent,2015-06-30,757000000,,2015,Q2
TERADATA CORPORATION,816761,AssetsCurrent,2015-09-30,1514000000,,2015,Q3
TERADATA CORPORATION,816761,LiabilitiesCurrent,2015-09-30,838000000,,2015,Q3
TERADATA CORPORATION,816761,AssetsCurrent,2015-12-31,1734000000,,2015,Q4
TERADATA CORPORATION,816761,LiabilitiesCurrent,2015-12-31,953000000,,2015,Q4
TERADATA CORPORATION,816761,AssetsCurrent,2016-03-31,1677000000,,2016,Q1
TERADATA CORPORATION,816761,LiabilitiesCurrent,2016-03-31,968000000,,2016,Q1
TERADATA CORPORATION,816761,AssetsCurrent,2016-06-30,1595000000,,2016,Q2
TERADATA CORPORATION,816761,LiabilitiesCurrent,2016-06-30,819000000,,2016,Q2
TERADATA CORPORATION,816761,AssetsCurrent,2016-09-30,1517000000,,2016,Q3
TERADATA CORPORATION,816761,LiabilitiesCurrent,2016-09-30,688000000,,2016,Q3
TERADATA CORPORATION,816761,AssetsCurrent,2016-12-31,1621000000,,2016,Q4
TERADATA CORPORATION,816761,LiabilitiesCurrent,2016-12-31,729000000,,2016,Q4
TERADATA CORPORATION,816761,AssetsCurrent,2017-03-31,1704000000,,2017,Q1
TERADATA CORPORATION,816761,LiabilitiesCurrent,2017-03-31,835000000,,2017,Q1
TERADATA CORPORATION,816761,AssetsCurrent,2017-06-30,1548000000,,2017,Q2
TERADATA CORPORATION,816761,LiabilitiesCurrent,2017-06-30,792000000,,2017,Q2
TERADATA CORPORATION,816761,AssetsCurrent,2017-09-30,1508000000,,2017,Q3
TERADATA CORPORATION,816761,LiabilitiesCurrent,2017-09-30,936000000,,2017,Q3
TERADATA CORPORATION,816761,AssetsCurrent,2017-12-31,1750000000,,2017,Q4
TERADATA CORPORATION,816761,LiabilitiesCurrent,2017-12-31,1063000000,,2017,Q4
TERADATA CORPORATION,816761,AssetsCurrent,2018-03-31,1530000000,,2018,Q1
TERADATA CORPORATION,816761,LiabilitiesCurrent,2018-03-31,913000000,,2018,Q1
TERADATA CORPORATION,816761,AssetsCurrent,2018-06-30,1383000000,,2018,Q2
TERADATA CORPORATION,816761,LiabilitiesCurrent,2018-06-30,774000000,,2018,Q2
TERADATA CORPORATION,816761,AssetsCurrent,2018-09-30,1284000000,,2018,Q3
TERADATA CORPORATION,816761,LiabilitiesCurrent,2018-09-30,725000000,,2018,Q3
TERADATA CORPORATION,816761,AssetsCurrent,2018-12-31,1428000000,,2018,Q4
TERADATA CORPORATION,816761,LiabilitiesCurrent,2018-12-31,1009000000,,2018,Q4
TERADATA CORPORATION,816761,AssetsCurrent,2019-03-31,1302000000,,2019,Q1
TERADATA CORPORATION,816761,LiabilitiesCurrent,2019-03-31,914000000,,2019,Q1
TERADATA CORPORATION,816761,AssetsCurrent,2019-06-30,1129000000,,2019,Q2
TERADATA CORPORATION,816761,LiabilitiesCurrent,2019-06-30,865000000,,2019,Q2
TERADATA CORPORATION,816761,AssetsCurrent,2019-09-30,978000000,,2019,Q3
TERADATA CORPORATION,816761,LiabilitiesCurrent,2019-09-30,772000000,,2019,Q3
