EntityName,CIK,Metric,end,val,start,year,quarter
VISA INC.,1403161,NetIncomeLoss,2014-03-31,1598000000,2014-01-01,2014,Q1
VISA INC.,1403161,OperatingIncomeLoss,2014-03-31,2048000000,2014-01-01,2014,Q1
VISA INC.,1403161,Revenues,2014-03-31,3163000000,2014-01-01,2014,Q1
VISA INC.,1403161,NetIncomeLoss,2014-06-30,1360000000,2014-04-01,2014,Q2
VISA INC.,1403161,OperatingIncomeLoss,2014-06-30,2020000000,2014-04-01,2014,Q2
VISA INC.,1403161,Revenues,2014-06-30,3155000000,2014-04-01,2014,Q2
VISA INC.,1403161,NetIncomeLoss,2014-12-31,1569000000,2014-10-01,2014,Q4
VISA INC.,1403161,OperatingIncomeLoss,2014-12-31,2238000000,2014-10-01,2014,Q4
VISA INC.,1403161,Revenues,2014-12-31,3382000000,2014-10-01,2014,Q4
VISA INC.,1403161,NetIncomeLoss,2015-03-31,1550000000,2015-01-01,2015,Q1
VISA INC.,1403161,OperatingIncomeLoss,2015-03-31,2281000000,2015-01-01,2015,Q1
VISA INC.,1403161,Revenues,2015-03-31,3409000000,2015-01-01,2015,Q1
VISA INC.,1403161,NetIncomeLoss,2015-06-30,1697000000,2015-04-01,2015,Q2
VISA INC.,1403161,OperatingIncomeLoss,2015-06-30,2262000000,2015-04-01,2015,Q2
VISA INC.,1403161,Revenues,2015-06-30,3518000000,2015-04-01,2015,Q2
VISA INC.,1403161,NetIncomeLoss,2015-12-31,1941000000,2015-10-01,2015,Q4
VISA INC.,1403161,OperatingIncomeLoss,2015-12-31,2396000000,2015-10-01,2015,Q4
VISA INC.,1403161,Revenues,2015-12-31,3565000000,2015-10-01,2015,Q4
VISA INC.,1403161,NetIncomeLoss,2016-03-31,1707000000,2016-01-01,2016,Q1
VISA INC.,1403161,OperatingIncomeLoss,2016-03-31,2434000000,2016-01-01,2016,Q1
VISA INC.,1403161,Revenues,2016-03-31,3626000000,2016-01-01,2016,Q1
VISA INC.,1403161,NetIncomeLoss,2016-06-30,412000000,2016-04-01,2016,Q2
VISA INC.,1403161,OperatingIncomeLoss,2016-06-30,428000000,2016-04-01,2016,Q2
VISA INC.,1403161,Revenues,2016-06-30,3630000000,2016-04-01,2016,Q2
VISA INC.,1403161,NetIncomeLoss,2016-12-31,2070000000,2016-10-01,2016,Q4
VISA INC.,1403161,OperatingIncomeLoss,2016-12-31,3100000000,2016-10-01,2016,Q4
VISA INC.,1403161,Revenues,2016-12-31,4461000000,2016-10-01,2016,Q4
VISA INC.,1403161,NetIncomeLoss,2017-03-31,430000000,2017-01-01,2017,Q1
VISA INC.,1403161,OperatingIncomeLoss,2017-03-31,2808000000,2017-01-01,2017,Q1
VISA INC.,1403161,Revenues,2017-03-31,4477000000,2017-01-01,2017,Q1
VISA INC.,1403161,NetIncomeLoss,2017-06-30,2059000000,2017-04-01,2017,Q2
VISA INC.,1403161,OperatingIncomeLoss,2017-06-30,3024000000,2017-04-01,2017,Q2
VISA INC.,1403161,Revenues,2017-06-30,4565000000,2017-04-01,2017,Q2
VISA INC.,1403161,NetIncomeLoss,2017-12-31,2522000000,2017-10-01,2017,Q4
VISA INC.,1403161,OperatingIncomeLoss,2017-12-31,3327000000,2017-10-01,2017,Q4
VISA INC.,1403161,Revenues,2017-12-31,4862000000,2017-10-01,2017,Q4
VISA INC.,1403161,NetIncomeLoss,2018-03-31,2605000000,2018-01-01,2018,Q1
VISA INC.,1403161,OperatingIncomeLoss,2018-03-31,3336000000,2018-01-01,2018,Q1
VISA INC.,1403161,Revenues,2018-03-31,5073000000,2018-01-01,2018,Q1
VISA INC.,1403161,NetIncomeLoss,2018-06-30,2329000000,2018-04-01,2018,Q2
VISA INC.,1403161,OperatingIncomeLoss,2018-06-30,2885000000,2018-04-01,2018,Q2
VISA INC.,1403161,Revenues,2018-06-30,5240000000,2018-04-01,2018,Q2
VISA INC.,1403161,NetIncomeLoss,2018-12-31,2977000000,2018-10-01,2018,Q4
VISA INC.,1403161,OperatingIncomeLoss,2018-12-31,3717000000,2018-10-01,2018,Q4
VISA INC.,1403161,Revenues,2018-12-31,5506000000,2018-10-01,2018,Q4
VISA INC.,1403161,NetIncomeLoss,2019-03-31,2977000000,2019-01-01,2019,Q1
VISA INC.,1403161,OperatingIncomeLoss,2019-03-31,3641000000,2019-01-01,2019,Q1
VISA INC.,1403161,Revenues,2019-03-31,5494000000,2019-01-01,2019,Q1
VISA INC.,1403161,NetIncomeLoss,2019-06-30,3101000000,2019-04-01,2019,Q2
VISA INC.,1403161,OperatingIncomeLoss,2019-06-30,3908000000,2019-04-01,2019,Q2
VISA INC.,1403161,Revenues,2019-06-30,5840000000,2019-04-01,2019,Q2
VISA INC.,1403161,NetIncomeLoss,2019-12-31,3272000000,2019-10-01,2019,Q4
VISA INC.,1403161,OperatingIncomeLoss,2019-12-31,4016000000,2019-10-01,2019,Q4
VISA INC.,1403161,NetIncomeLoss,2020-03-31,3084000000,2020-01-01,2020,Q1
VISA INC.,1403161,OperatingIncomeLoss,2020-03-31,3924000000,2020-01-01,2020,Q1
VISA INC.,1403161,NetIncomeLoss,2020-06-30,2373000000,2020-04-01,2020,Q2
VISA INC.,1403161,OperatingIncomeLoss,2020-06-30,2999000000,2020-04-01,2020,Q2
VISA INC.,1403161,NetIncomeLoss,2020-12-31,3126000000,2020-10-01,2020,Q4
VISA INC.,1403161,OperatingIncomeLoss,2020-12-31,3844000000,2020-10-01,2020,Q4
VISA INC.,1403161,NetIncomeLoss,2021-03-31,3026000000,2021-01-01,2021,Q1
VISA INC.,1403161,OperatingIncomeLoss,2021-03-31,3581000000,2021-01-01,2021,Q1
VISA INC.,1403161,NetIncomeLoss,2021-06-30,2575000000,2021-04-01,2021,Q2
VISA INC.,1403161,OperatingIncomeLoss,2021-06-30,4064000000,2021-04-01,2021,Q2
VISA INC.,1403161,NetIncomeLoss,2021-12-31,3959000000,2021-10-01,2021,Q4
VISA INC.,1403161,OperatingIncomeLoss,2021-12-31,4776000000,2021-10-01,2021,Q4
VISA INC.,1403161,NetIncomeLoss,2022-03-31,3647000000,2022-01-01,2022,Q1
VISA INC.,1403161,OperatingIncomeLoss,2022-03-31,4802000000,2022-01-01,2022,Q1
VISA INC.,1403161,NetIncomeLoss,2022-06-30,3411000000,2022-04-01,2022,Q2
VISA INC.,1403161,OperatingIncomeLoss,2022-06-30,4148000000,2022-04-01,2022,Q2
VISA INC.,1403161,NetIncomeLoss,2022-12-31,4179000000,2022-10-01,2022,Q4
VISA INC.,1403161,OperatingIncomeLoss,2022-12-31,5090000000,2022-10-01,2022,Q4
VISA INC.,1403161,NetIncomeLoss,2023-03-31,4257000000,2023-01-01,2023,Q1
VISA INC.,1403161,OperatingIncomeLoss,2023-03-31,5336000000,2023-01-01,2023,Q1
VISA INC.,1403161,NetIncomeLoss,2023-06-30,4156000000,2023-04-01,2023,Q2
VISA INC.,1403161,OperatingIncomeLoss,2023-06-30,5024000000,2023-04-01,2023,Q2
VISA INC.,1403161,NetIncomeLoss,2023-12-31,4890000000,2023-10-01,2023,Q4
VISA INC.,1403161,OperatingIncomeLoss,2023-12-31,5954000000,2023-10-01,2023,Q4
