EntityName,CIK,Metric,end,val,start,year,quarter
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2015-01-31,-131200000,2014-02-02,2014,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2015-01-31,-235900000,2014-02-02,2014,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2015-01-31,480500000,2014-02-02,2014,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2016-01-30,-346200000,2015-02-01,2015,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2016-01-30,-444600000,2015-02-01,2015,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2016-01-30,656800000,2015-02-01,2015,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2017-01-28,238700000,2016-01-31,2016,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2017-01-28,-577400000,2016-01-31,2016,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2017-01-28,537100000,2016-01-31,2016,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2018-02-03,-202500000,2017-01-29,2017,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2018-02-03,-60600000,2017-01-29,2017,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2018-02-03,434900000,2017-01-29,2017,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2019-02-02,-174700000,2018-02-04,2018,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2019-02-02,635500000,2018-02-04,2018,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2019-02-02,325100000,2018-02-04,2018,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2020-02-01,-644700000,2019-02-03,2019,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2020-02-01,-60900000,2019-02-03,2019,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2020-02-01,-414500000,2019-02-03,2019,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2021-01-30,-55400000,2020-02-02,2020,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2021-01-30,36900000,2020-02-02,2020,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2021-01-30,123700000,2020-02-02,2020,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2022-01-29,1200600000,2021-01-31,2021,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2022-01-29,-64800000,2021-01-31,2021,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2022-01-29,-434300000,2021-01-31,2021,5
GameStop Corp.,1326380,NetCashProvidedByUsedInFinancingActivities,2023-01-28,-7900000,2022-01-30,2022,5
GameStop Corp.,1326380,NetCashProvidedByUsedInInvestingActivities,2023-01-28,-222700000,2022-01-30,2022,5
GameStop Corp.,1326380,NetCashProvidedByUsedInOperatingActivities,2023-01-28,108200000,2022-01-30,2022,5
